DATE,ígó‚ñ[ä∑ãC[kW*min],ããìí[kW*30min],è∆ñæ[kW*30min],ê~ñ[[kW*30min],ó‚ë†å…[kW*30min],å‚äyèÓïÒ[kW*30min],â∆éñâqê∂[kW*30min],ÇªÇÃëº[kW*30min],î≠ê∂ÉGÉlÉãÉMÅ[[kW*30min],çáåv[kW*30min]
2003/10/26 19:00,0.00132745,0,0,0.0006533,0.06275155,0.0384752,0.00751295,0.19731745,0,0.3080379
2003/10/26 19:30,0.00132745,0,0,0.0006533,0.0631199,0.0389756,0.00913925,0.15546455,0,0.26868005
2003/10/26 20:00,0.00132745,0,0,0.0006533,0.0652605,0.03806515,0.0073114,0.2124059,0,0.3250237
2003/10/26 20:30,0.0013344,0,0,0.0006533,0.0639956,0.0391146,0.00983425,0.1946695,0,0.30960165
2003/10/26 21:00,0.00131355,0,0,0.00063245,0.0627307,0.0274525,0.0085207,0.22838395,0,0.32903385
2003/10/26 21:30,0.00132745,0,0,0.0006533,0.0167217,0.02192725,0.009452,0.2263615,0,0.2764432
2003/10/26 22:00,0.00131355,0,0,0.00063245,0.0646489,0.02223305,0.0088404,0.21041125,0,0.3080796
2003/10/26 22:30,0.00132745,0,0,0.0006533,0.01793795,0.0381972,0.00736005,0.1613095,0,0.22678545
2003/10/26 23:00,0.0013205,0,0,0.00063245,0.041422,0.00779095,0.0069778,0.1088509,0,0.1669946
2003/10/26 23:30,0.00132745,0,0,0.0006533,0.04037255,0.00168885,0.00856935,0.0999827,0,0.1525942
2003/10/27 0:00,0.00131355,0,0,0.00063245,0.02347015,0.00167495,0.00861105,0.0983286,0,0.13403075
2003/10/27 0:30,0.0013205,0,0,0.00063245,0.01985615,0.00168885,0.0070751,0.10317275,0,0.1337458
2003/10/27 1:00,0.00129965,0,0,0.0006255,0.0272996,0.00167495,0.00894465,0.0980923,0,0.13793665
2003/10/27 1:30,0.0012927,0,0,0.0006116,0.03264415,0.0016819,0.00736005,0.09708455,0,0.14067495
2003/10/27 2:00,0.0012927,0,0,0.0006116,0.03097615,0.00167495,0.0089377,0.09670925,0,0.14020235
2003/10/27 2:30,0.0012927,0,0,0.0006116,0.0298711,0.0016819,0.00770755,0.09669535,0,0.1378602
2003/10/27 3:00,0.0013066,0,0,0.0006116,0.02320605,0.00167495,0.0090211,0.10432645,0,0.14014675
2003/10/27 3:30,0.0013066,0,0,0.0006116,0.01936965,0.0016819,0.00781875,0.1013171,0,0.1321056
2003/10/27 4:00,0.0013066,0,0,0.00063245,0.0193627,0.00167495,0.00891685,0.1000383,0,0.13193185
2003/10/27 4:30,0.00131355,0,0,0.0006255,0.0216979,0.00168885,0.0091184,0.09866915,0,0.13311335
2003/10/27 5:00,0.0012927,0,0,0.0006116,0.02595825,0.0016819,0.0077562,0.09688995,0,0.1341906
2003/10/27 5:30,0.00128575,0,0,0.0005977,0.02484625,0.001668,0.0084929,0.09676485,0,0.13365545
2003/10/27 6:00,0.00127185,0,0,0.0558641,0.0526671,0.01018175,0.0080481,0.21788945,0,0.34592235
2003/10/27 6:30,0.0012927,0,0,0.0006116,0.0750322,0.0442437,0.01803525,0.14029965,0,0.2795151
2003/10/27 7:00,0.00132745,0,0,0.0006394,0.07281515,0.0443549,0.04366685,0.1597944,0,0.32259815
2003/10/27 7:30,0.0013205,0,0,0.06875635,0.06890925,0.04576575,0.0233659,0.2060953,0,0.41421305
2003/10/27 8:00,0.00132745,0,0,0.0006394,0.0647045,0.04594645,0.0077423,0.0971193,0,0.2174794
2003/10/27 8:30,0.0013205,0,0,0.09516635,0.06294615,0.0076867,0.0096327,0.0977031,0,0.2744555
2003/10/27 9:00,0.0013344,0,0,0.0006533,0.0151649,0.00168885,0.00788825,0.0985232,0,0.1252529
2003/10/27 9:30,0.0013205,0,0,0.00063245,0.0451055,0.00168885,0.00909755,0.11247185,0,0.1703167
2003/10/27 10:00,0.00132745,0,0,0.0006394,0.0294958,0.00168885,0.00783265,0.1085173,0,0.14950145
2003/10/27 10:30,0.0013205,0,0,0.00063245,0.0221288,0.00168885,0.0089655,0.1046392,0,0.1393753
2003/10/27 11:00,0.0013205,0,0,0.0006255,0.01660355,0.0016819,0.00752685,0.1429476,0,0.1707059
2003/10/27 11:30,0.0013205,0,0,0.00063245,0.0184731,0.0016819,0.00888905,0.154985,0,0.185982
2003/10/27 12:00,0.0013205,0,0,0.00063245,0.03675855,0.0016958,0.0074643,0.1486188,0,0.1964904
2003/10/27 12:30,0.00132745,0,0,0.0006394,0.02716755,0.0016819,0.00888905,0.1296036,0,0.16930895
2003/10/27 13:00,0.0013205,0,0,0.0006255,0.034055,0.00168885,0.0072697,0.2581647,0,0.30312425
2003/10/27 13:30,0.0013205,0,0,0.00063245,0.065886,0.0016819,0.00872225,0.1766968,0,0.2549399
2003/10/27 14:00,0.00132745,0,0,0.00063245,0.03007265,0.00168885,0.0071168,0.14734,0,0.1881782
2003/10/27 14:30,0.0013205,0,0,0.00063245,0.0509018,0.0016819,0.00833305,0.16106625,0,0.22393595
2003/10/27 15:00,0.00132745,0,0,0.0006533,0.0156097,0.0186399,0.00841645,0.09894715,0,0.14359395
2003/10/27 15:30,0.00132745,0,0,0.00063245,0.06173685,0.0260208,0.00766585,0.1082115,0,0.2055949
2003/10/27 16:00,0.00131355,0,0,0.00063245,0.01806305,0.00168885,0.00819405,0.10999765,0,0.1398896
2003/10/27 16:30,0.00132745,0,0,0.00063245,0.04059495,0.0016819,0.007506,0.12514865,0,0.1768914
2003/10/27 17:00,0.00132745,0,0,0.0006533,0.03964975,0.0016958,0.0083817,0.11651675,0,0.16822475
2003/10/27 17:30,0.0013344,0,0,0.1206798,0.0162908,0.0342913,0.007506,0.19027015,0,0.37037245
2003/10/27 18:00,0.0013483,0,0,0.02191335,0.04750325,0.04026135,0.00886125,0.21118965,0,0.33107715
2003/10/27 18:30,0.0013483,0,0,0.000695,0.03472915,0.04028915,0.00733225,0.20275235,0,0.2871462
2003/10/27 19:00,0.00135525,0,0,0.027383,0.01608925,0.03881575,0.0087709,0.29452015,0,0.3869343
2003/10/27 19:30,0.00132745,0,0,0.1489385,0.06753315,0.0382111,0.0072975,0.22634065,0,0.48964835
2003/10/27 20:00,0.00131355,0,0,0.01489385,0.05120065,0.03939955,0.00863885,0.28162095,0,0.3970674
2003/10/27 20:30,0.0013205,0,0,0.0148174,0.03094835,0.03917715,0.00756855,0.20326665,0,0.2970986
2003/10/27 21:00,0.00132745,0,0,0.01524135,0.0603399,0.0401015,0.0200021,0.2414013,0,0.3784136
2003/10/27 21:30,0.00134135,0,0,0.01515795,0.01792405,0.0017236,0.0090489,0.1857735,0,0.23096935
2003/10/27 22:00,0.0013344,0,0,0.0422977,0.0787296,0.0077006,0.0075894,0.16156665,0,0.29921835
2003/10/27 22:30,0.00131355,0,0,0.00064635,0.07364915,0.0398513,0.0087709,0.17097695,0,0.2952082
2003/10/27 23:00,0.00132745,0,0,0.0006394,0.0696668,0.03541025,0.0075894,0.139417,0,0.2540503
2003/10/27 23:30,0.00129965,0,0,0.0006533,0.0651771,0.0398374,0.0085763,0.1982001,0,0.31374385
2003/10/28 0:00,0.0013205,0,0,0.0006811,0.06480875,0.0444105,0.00781875,0.16057975,0,0.27961935
2003/10/28 0:30,0.0013205,0,0,0.00068805,0.0643292,0.0084095,0.0093964,0.10998375,0,0.1941274
2003/10/28 1:00,0.00132745,0,0,0.00068805,0.0622859,0.00168885,0.0078535,0.09910005,0,0.1729438
2003/10/28 1:30,0.00132745,0,0,0.00068805,0.01328145,0.00168885,0.00909755,0.1044724,0,0.13055575
2003/10/28 2:00,0.00131355,0,0,0.00067415,0.03856555,0.0016819,0.0078535,0.09780735,0,0.147896
2003/10/28 2:30,0.0012927,0,0,0.0006672,0.03820415,0.00167495,0.0095771,0.09549995,0,0.14691605
2003/10/28 3:00,0.0012927,0,0,0.0006672,0.0130938,0.0016819,0.0089794,0.10108775,0,0.12680275
2003/10/28 3:30,0.0012927,0,0,0.0006533,0.02331725,0.00167495,0.00797165,0.10128235,0,0.1361922
2003/10/28 4:00,0.0012927,0,0,0.00067415,0.03488205,0.0016819,0.0090072,0.0988985,0,0.1464365
2003/10/28 4:30,0.0013066,0,0,0.0006672,0.03314455,0.00167495,0.0090489,0.09712625,0,0.14296845
2003/10/28 5:00,0.0012788,0,0,0.0494006,0.01321195,0.0016819,0.0077145,0.09383195,0,0.1671197
2003/10/28 5:30,0.0012927,0,0,0.12680275,0.0194322,0.00167495,0.00833305,0.0920736,0,0.24960925
2003/10/28 6:00,0.0012927,0,0,0.0006394,0.0311638,0.0016819,0.0091879,0.1019009,0,0.1458666
2003/10/28 6:30,0.00131355,0,0,0.0564062,0.0500678,0.0243389,0.0080481,0.2048721,0,0.34504665
2003/10/28 7:00,0.00131355,0,0,0.00063245,0.0277027,0.045731,0.00902805,0.20326665,0,0.2876744
2003/10/28 7:30,0.0013066,0,0,0.05389725,0.06478095,0.0455225,0.0089099,0.1767524,0,0.3511696
2003/10/28 8:00,0.0013205,0,0,0.0006394,0.06298785,0.0462453,0.03919105,0.26145205,0,0.41183615
2003/10/28 8:30,0.0013205,0,0,0.0006255,0.0136637,0.0334295,0.03753695,0.1476597,0,0.23423585
2003/10/28 9:00,0.0013205,0,0,0.0006394,0.0332905,0.00168885,0.00904195,0.0982591,0,0.1442403
2003/10/28 9:30,0.0013205,0,0,0.00063245,0.04509855,0.0016819,0.00900025,0.09869,0,0.15642365
2003/10/28 10:00,0.0013622,0,0,0.00067415,0.01436565,0.0017097,0.00797165,0.1174272,0,0.14351055
2003/10/28 10:30,0.0013483,0,0,0.0006533,0.03403415,0.0016958,0.0100775,0.22399155,0,0.2718006
2003/10/28 11:00,0.0013483,0,0,0.0006672,0.0379609,0.0016958,0.0098551,0.1648679,0,0.2163952
2003/10/28 11:30,0.0013622,0,0,0.0006672,0.02295585,0.0137888,0.0080064,0.1075721,0,0.15435255
2003/10/28 12:00,0.0013483,0,0,0.0006672,0.0150398,0.03165725,0.00887515,0.0978004,0,0.1553881
2003/10/28 12:30,0.0013483,0,0,0.0006533,0.06633775,0.01361505,0.0077145,0.161101,0,0.2507699
2003/10/28 13:00,0.0013344,0,0,0.0006533,0.0746986,0.03547975,0.0091462,0.19216055,0,0.3134728
2003/10/28 13:30,0.0013483,0,0,0.0006533,0.074226,0.0116343,0.0092435,0.1462141,0,0.2433195
2003/10/28 14:00,0.00136915,0,0,0.0006533,0.07085525,0.02092645,0.00740175,0.124822,0,0.2260279
2003/10/28 14:30,0.0013344,0,0,0.0006533,0.0656775,0.0016958,0.00926435,0.131355,0,0.20998035
2003/10/28 15:00,0.00136915,0,0,0.0006672,0.0639539,0.0057407,0.00801335,0.18412635,0,0.26387065
2003/10/28 15:30,0.0013483,0,0,0.00063245,0.04842065,0.0280363,0.00895855,0.207805,0,0.29520125
2003/10/28 16:00,0.0013205,0,0,0.00063245,0.0281058,0.034889,0.00887515,0.2072629,0,0.2810858
2003/10/28 16:30,0.0013483,0,0,0.00066025,0.0268687,0.04628005,0.00809675,0.19467645,0,0.2779305
2003/10/28 17:00,0.0013344,0,0,0.0006533,0.0559058,0.0432568,0.00933385,0.21287155,0,0.3233557
2003/10/28 17:30,0.0013483,0,0,0.0006672,0.0501095,0.03721725,0.007506,0.2568303,0,0.35367855
2003/10/28 18:00,0.0013483,0,0,0.0006533,0.0279946,0.00168885,0.0087987,0.2615007,0,0.30198445
2003/10/28 18:30,0.0013344,0,0,0.024742,0.02590265,0.0016958,0.00765195,0.2958754,0,0.3572022
2003/10/28 19:00,0.0013483,0,0,0.1056539,0.05883175,0.0016958,0.0089099,0.3053274,0,0.48176705
2003/10/28 19:30,0.0013483,0,0,0.00171665,0.015846,0.0215867,0.00890295,0.2574836,0,0.3068842
2003/10/28 20:00,0.00136915,0,0,0.012093,0.0481774,0.00537235,0.02520765,0.23791935,0,0.3301389
2003/10/28 20:30,0.00132745,0,0,0.01417105,0.03057305,0.0103972,0.00929215,0.21248235,0,0.27824325
2003/10/28 21:00,0.0013205,0,0,0.010147,0.01419885,0.03837095,0.0078396,0.23267905,0,0.30455595
2003/10/28 21:30,0.0013344,0,0,0.0006672,0.0364319,0.0394621,0.00908365,0.2136152,0,0.30059445
2003/10/28 22:00,0.0013483,0,0,0.0006672,0.0544324,0.0400737,0.0079647,0.17008735,0,0.27457365
2003/10/28 22:30,0.00132745,0,0,0.0006394,0.0206554,0.0389617,0.00891685,0.20867375,0,0.27917455
2003/10/28 23:00,0.0013205,0,0,0.00068805,0.04822605,0.03764815,0.00979255,0.1737361,0,0.2714114
2003/10/28 23:30,0.00132745,0,0,0.000695,0.02711195,0.0452584,0.00905585,0.1964626,0,0.27991125
2003/10/29 0:00,0.00132745,0,0,0.00068805,0.0453279,0.0422977,0.0076867,0.14637395,0,0.24370175
2003/10/29 0:30,0.0012927,0,0,0.0006672,0.0312055,0.03239395,0.00769365,0.1424333,0,0.2156863
2003/10/29 1:00,0.0013066,0,0,0.0006672,0.0292734,0.0075199,0.0085624,0.1095598,0,0.1568893
2003/10/29 1:30,0.0013066,0,0,0.00067415,0.04309695,0.00167495,0.00713765,0.1019565,0,0.1558468
2003/10/29 2:00,0.00131355,0,0,0.00067415,0.0159711,0.0016819,0.008479,0.098273,0,0.1263927
2003/10/29 2:30,0.0013205,0,0,0.0006811,0.0267436,0.00168885,0.00888905,0.1001495,0,0.1394726
2003/10/29 3:00,0.00132745,0,0,0.00068805,0.03837095,0.0016819,0.0074226,0.10328395,0,0.1527749
2003/10/29 3:30,0.0013205,0,0,0.0006811,0.0264239,0.00168885,0.0085207,0.103138,0,0.14177305
2003/10/29 4:00,0.0013205,0,0,0.00068805,0.0129687,0.00168885,0.0073114,0.10097655,0,0.12495405
2003/10/29 4:30,0.0013205,0,0,0.0006811,0.0337075,0.0016819,0.00862495,0.0997881,0,0.14580405
2003/10/29 5:00,0.00131355,0,0,0.04273555,0.05272965,0.00168885,0.0072419,0.09331765,0,0.19902715
2003/10/29 5:30,0.0013066,0,0,0.11565495,0.0729472,0.0016819,0.0083539,0.0867221,0,0.28666665
2003/10/29 6:00,0.0012927,0,0,0.00063245,0.0691942,0.00167495,0.0085485,0.12102035,0,0.20236315
2003/10/29 6:30,0.0013066,0,0,0.0006255,0.06503115,0.0016819,0.0075616,0.14884815,0,0.2250549
2003/10/29 7:00,0.0012927,0,0,0.05346635,0.06475315,0.0353616,0.00858325,0.120513,0,0.28397005
2003/10/29 7:30,0.0013205,0,0,0.05097825,0.0633006,0.04525145,0.0422699,0.21320515,0,0.41632585
2003/10/29 8:00,0.0013205,0,0,0.00063245,0.06425275,0.04616885,0.04065055,0.0952011,0,0.2482262
2003/10/29 8:30,0.00131355,0,0,0.0006255,0.0621469,0.0312194,0.0139556,0.0958266,0,0.20508755
2003/10/29 9:00,0.00131355,0,0,0.00063245,0.0289398,0.0032526,0.0085763,0.12291075,0,0.16562545
2003/10/29 9:30,0.0013205,0,0,0.00063245,0.0485805,0.00168885,0.00709595,0.1897628,0,0.24908105
2003/10/29 10:00,0.0013205,0,0,0.00063245,0.0221983,0.0016819,0.0084095,0.14847285,0,0.1827155
2003/10/29 10:30,0.00131355,0,0,0.1008445,0.0638705,0.00168885,0.00734615,0.1528722,0,0.32793575
2003/10/29 11:00,0.00132745,0,0,0.0006394,0.0458144,0.0016819,0.0085068,0.09998965,0,0.1579596
2003/10/29 11:30,0.0013344,0,0,0.0006394,0.0325955,0.00722105,0.00722105,0.12170145,0,0.17071285
2003/10/29 12:00,0.00132745,0,0,0.00064635,0.01610315,0.00412135,0.0082149,0.15356025,0,0.18397345
2003/10/29 12:30,0.0013205,0,0,0.00063245,0.0651215,0.0016819,0.00660945,0.13863165,0,0.21399745
2003/10/29 13:00,0.00129965,0,0,0.0006116,0.0637315,0.00167495,0.0070612,0.32062435,0,0.39500325
2003/10/29 13:30,0.00132745,0,0,0.0006533,0.0478577,0.0016958,0.0083956,0.13685245,0,0.1967823
2003/10/29 14:00,0.00132745,0,0,0.0006394,0.02915525,0.00168885,0.00669285,0.1268236,0,0.1663274
2003/10/29 14:30,0.0013205,0,0,0.0006116,0.0307468,0.00167495,0.0064635,0.35376195,0,0.3945793
2003/10/29 15:00,0.0013344,0,0,0.00064635,0.04747545,0.0016958,0.0066442,0.3190467,0,0.3768429
2003/10/29 15:30,0.00132745,0,0,0.00063245,0.0589082,0.00168885,0.00695695,0.35433185,0,0.42384575
2003/10/29 16:00,0.00132745,0,0,0.0006533,0.0180978,0.0016819,0.00669285,0.18511325,0,0.21356655
2003/10/29 16:30,0.00132745,0,0,0.00063245,0.0647462,0.00168885,0.00805505,0.25236145,0,0.32881145
2003/10/29 17:00,0.00132745,0,0,0.0006394,0.0147757,0.0016819,0.0067137,0.22129495,0,0.2464331
2003/10/29 17:30,0.0013344,0,0,0.0006672,0.0757828,0.00168885,0.0069778,0.25395995,0,0.340411
2003/10/29 18:00,0.0013483,0,0,0.0006672,0.0738229,0.00168885,0.0070056,0.26975035,0,0.3542832
2003/10/29 18:30,0.00136915,0,0,0.00067415,0.0700004,0.00168885,0.0081037,0.2746918,0,0.35652805
2003/10/29 19:00,0.0013483,0,0,0.032387,0.0672621,0.0016958,0.0071724,0.41059905,0,0.52046465
2003/10/29 19:30,0.00134135,0,0,0.0930744,0.0661501,0.00168885,0.00855545,0.2461551,0,0.41696525
2003/10/29 20:00,0.0013483,0,0,0.0007089,0.0638427,0.0341384,0.0073948,0.26770705,0,0.37514015
2003/10/29 20:30,0.00134135,0,0,0.01595025,0.03025335,0.0474268,0.0089933,0.24267315,0,0.3466382
2003/10/29 21:00,0.0013205,0,0,0.00184175,0.04484835,0.0433263,0.00752685,0.20280795,0,0.3016717
2003/10/29 21:30,0.0013344,0,0,0.0006672,0.02003685,0.01269765,0.00872225,0.2348266,0,0.27828495
2003/10/29 22:00,0.00134135,0,0,0.0006533,0.02035655,0.02237205,0.00745735,0.20517095,0,0.25735155
2003/10/29 22:30,0.0013205,0,0,0.00064635,0.0659833,0.0369601,0.00861105,0.14054985,0,0.25407115
2003/10/29 23:00,0.00131355,0,0,0.0006394,0.01538035,0.0402822,0.0072558,0.1402093,0,0.2050806
2003/10/29 23:30,0.00132745,0,0,0.0006394,0.0410328,0.0432151,0.00859715,0.1468257,0,0.2416376
2003/10/30 0:00,0.0013205,0,0,0.0006394,0.0405602,0.03486815,0.0073392,0.1388471,0,0.22357455
2003/10/30 0:30,0.00131355,0,0,0.0006255,0.0158738,0.0016819,0.008757,0.09559725,0,0.123849
2003/10/30 1:00,0.0012927,0,0,0.0006116,0.0245196,0.00167495,0.0074782,0.09481885,0,0.1303959
2003/10/30 1:30,0.0013066,0,0,0.00061855,0.03432605,0.0016819,0.00848595,0.09884985,0,0.1452689
2003/10/30 2:00,0.0013205,0,0,0.00063245,0.03417315,0.00168885,0.0075616,0.09709845,0,0.142475
2003/10/30 2:30,0.00132745,0,0,0.00063245,0.02077355,0.0016819,0.0094103,0.0975363,0,0.13136195
2003/10/30 3:00,0.0013205,0,0,0.0006394,0.01570005,0.00168885,0.00943115,0.10149085,0,0.1302708
2003/10/30 3:30,0.00129965,0,0,0.0006255,0.0291344,0.0016819,0.00788825,0.10092095,0,0.14155065
2003/10/30 4:00,0.0013066,0,0,0.0006116,0.0300796,0.0016819,0.00922265,0.09544435,0,0.1383467
2003/10/30 4:30,0.0012927,0,0,0.0005977,0.02893285,0.0016819,0.00802725,0.0946868,0,0.1352192
2003/10/30 5:00,0.0012788,0,0,0.0005977,0.02608335,0.00167495,0.0090767,0.09494395,0,0.13365545
2003/10/30 5:30,0.0012927,0,0,0.0006116,0.01713175,0.0016819,0.00866665,0.0954513,0,0.1248359
2003/10/30 6:00,0.00128575,0,0,0.00060465,0.0193627,0.00167495,0.01310075,0.1992565,0,0.2352853
2003/10/30 6:30,0.0013066,0,0,0.0006116,0.03545195,0.0016819,0.0469264,0.1916393,0,0.27761775
2003/10/30 7:00,0.0013205,0,0,0.05563475,0.0550857,0.03773155,0.02568025,0.11758705,0,0.2930398
2003/10/30 7:30,0.0013205,0,0,0.060882,0.0450777,0.04216565,0.0095771,0.1831881,0,0.34221105
2003/10/30 8:00,0.00131355,0,0,0.0010286,0.0367099,0.04640515,0.0080203,0.0951733,0,0.1886508
2003/10/30 8:30,0.00132745,0,0,0.00545575,0.02148245,0.0092713,0.0091184,0.09638955,0,0.1430449
2003/10/30 9:00,0.0013205,0,0,0.0281336,0.0248532,0.00168885,0.0093825,0.15802215,0,0.2234008
2003/10/30 9:30,0.00131355,0,0,0.0889044,0.0328874,0.0016958,0.007645,0.19250805,0,0.3249542
2003/10/30 10:00,0.0013483,0,0,0.01529,0.05065855,0.0016819,0.0094103,0.16397135,0,0.2423604
2003/10/30 10:30,0.0013344,0,0,0.01001495,0.0724329,0.0016958,0.00756855,0.1531224,0,0.246169
2003/10/30 11:00,0.0013483,0,0,0.05794215,0.0756577,0.0016958,0.0091184,0.166661,0,0.31242335
2003/10/30 11:30,0.0013205,0,0,0.2729265,0.0677069,0.00168885,0.008896,0.30622395,0,0.6587627
2003/10/30 12:00,0.0013205,0,0,0.1344547,0.06510065,0.0016819,0.00738785,0.14130045,0,0.35124605
2003/10/30 12:30,0.0013205,0,0,0.00063245,0.062828,0.0016819,0.00862495,0.3215487,0,0.3966365
2003/10/30 13:00,0.00132745,0,0,0.00064635,0.01779895,0.0016819,0.0073253,0.1878307,0,0.21661065
2003/10/30 13:30,0.00132745,0,0,0.0006394,0.05101995,0.0016958,0.0087431,0.10364535,0,0.16707105
2003/10/30 14:00,0.0013344,0,0,0.0006533,0.03304725,0.00168885,0.00766585,0.10349245,0,0.1478821
2003/10/30 14:30,0.00132745,0,0,0.0006394,0.0260903,0.0162352,0.007228,0.11084555,0,0.1623659
2003/10/30 15:00,0.0013483,0,0,0.0006672,0.0402127,0.01910555,0.00884735,0.0946312,0,0.1648123
2003/10/30 15:30,0.0013344,0,0,0.0006533,0.03737015,0.00168885,0.00777705,0.10450715,0,0.1533309
2003/10/30 16:00,0.0013344,0,0,0.0006533,0.0446607,0.00168885,0.00729055,0.23936495,0,0.29499275
2003/10/30 16:30,0.0013205,0,0,0.0006394,0.036418,0.00168885,0.0082705,0.22517305,0,0.2735103
2003/10/30 17:00,0.00132745,0,0,0.00063245,0.0169163,0.0016819,0.00702645,0.222122,0,0.24970655
2003/10/30 17:30,0.00132745,0,0,0.0006394,0.06617095,0.00168885,0.008618,0.24595355,0,0.3243982
2003/10/30 18:00,0.0013344,0,0,0.0954513,0.06450295,0.0016819,0.00756855,0.20020865,0,0.37074775
2003/10/30 18:30,0.00132745,0,0,0.07902845,0.019599,0.00168885,0.00726275,0.32881145,0,0.43771795
2003/10/30 19:00,0.0013483,0,0,0.0388783,0.06687985,0.01162735,0.0081732,0.23655715,0,0.36346415
2003/10/30 19:30,0.00134135,0,0,0.0093964,0.0644404,0.00177225,0.0066303,0.2791676,0,0.3627483
2003/10/30 20:00,0.00132745,0,0,0.0140112,0.01895265,0.00177225,0.008479,0.2397194,0,0.28426195
2003/10/30 20:30,0.0013344,0,0,0.01467145,0.0514717,0.0017653,0.0071029,0.2090421,0,0.28538785
2003/10/30 21:00,0.00132745,0,0,0.013622,0.02682005,0.00177225,0.0083678,0.21750025,0,0.2694098
2003/10/30 21:30,0.00132745,0,0,0.004865,0.06569835,0.0394899,0.00724885,0.1899018,0,0.30853135
2003/10/30 22:00,0.00132745,0,0,0.0006533,0.06204265,0.03343645,0.00851375,0.18126295,0,0.28723655
2003/10/30 22:30,0.0013205,0,0,0.00067415,0.0213504,0.0294819,0.0074087,0.1500366,0,0.21027225
2003/10/30 23:00,0.0013205,0,0,0.0006811,0.0667756,0.04432015,0.00869445,0.12491235,0,0.24670415
2003/10/30 23:30,0.0013205,0,0,0.00068805,0.0777149,0.0212253,0.0074365,0.116065,0,0.22445025
2003/10/31 0:00,0.00131355,0,0,0.0006811,0.07078575,0.00167495,0.0082566,0.1050145,0,0.18772645
2003/10/31 0:30,0.00132745,0,0,0.00068805,0.06725515,0.00168885,0.0074921,0.10050395,0,0.17895555
2003/10/31 1:00,0.0013066,0,0,0.00067415,0.0635925,0.0016819,0.00887515,0.0991487,0,0.175279
2003/10/31 1:30,0.00131355,0,0,0.00067415,0.02789035,0.0016819,0.00883345,0.09973945,0,0.14013285
2003/10/31 2:00,0.00131355,0,0,0.0006811,0.04172085,0.0016819,0.0076033,0.09879425,0,0.15179495
2003/10/31 2:30,0.0013205,0,0,0.0006811,0.0307329,0.00168885,0.0087709,0.10377045,0,0.1469647
2003/10/31 3:00,0.0012927,0,0,0.0006672,0.0194461,0.00167495,0.0089655,0.10060125,0,0.1326477
2003/10/31 3:30,0.0013066,0,0,0.00067415,0.01946,0.0016819,0.0076867,0.10285305,0,0.1336624
2003/10/31 4:00,0.0012927,0,0,0.0006672,0.02597215,0.0016819,0.00872225,0.09826605,0,0.13660225
2003/10/31 4:30,0.0012927,0,0,0.0006672,0.0270911,0.00167495,0.0090628,0.0984259,0,0.13821465
2003/10/31 5:00,0.0012927,0,0,0.04689165,0.02622235,0.0016819,0.0088543,0.0908782,0,0.1758211
2003/10/31 5:30,0.00128575,0,0,0.13140365,0.02513815,0.0016819,0.0092574,0.08418535,0,0.2529522
2003/10/31 6:00,0.0013205,0,0,0.0006394,0.0278,0.00167495,0.0081593,0.1406819,0,0.18027605
2003/10/31 6:30,0.0013344,0,0,0.00063245,0.02897455,0.01122425,0.020155,0.1706225,0,0.23294315
2003/10/31 7:00,0.0013205,0,0,0.07242595,0.0291066,0.04477885,0.04177645,0.13512885,0,0.3245372
2003/10/31 7:30,0.0013066,0,0,0.06018005,0.0670258,0.0438684,0.0266741,0.10008,0,0.29913495
2003/10/31 8:00,0.0013205,0,0,0.0006394,0.03856555,0.0433541,0.00983425,0.2560241,0,0.3497379
2003/10/31 8:30,0.00131355,0,0,0.08949515,0.04580745,0.00168885,0.01535255,0.08732675,0,0.2409843
2003/10/31 9:00,0.00132745,0,0,0.01146055,0.0316086,0.00168885,0.0136637,0.12036705,0,0.1801162
2003/10/31 9:30,0.0013205,0,0,0.0006394,0.0523474,0.0016958,0.0092713,0.1996596,0,0.264934
2003/10/31 10:00,0.00134135,0,0,0.00063245,0.0327206,0.0016819,0.00945895,0.17585585,0,0.2216911
2003/10/31 10:30,0.00132745,0,0,0.00063245,0.03780105,0.00697085,0.00937555,0.1424194,0,0.19852675
2003/10/31 11:00,0.0013344,0,0,0.0006394,0.03614,0.01731245,0.0094381,0.09851625,0,0.1633806
2003/10/31 11:30,0.0013622,0,0,0.0006672,0.0216284,0.01499115,0.0079925,0.09930855,0,0.14595
2003/10/31 12:00,0.00132745,0,0,0.0006394,0.021267,0.04356955,0.00909755,0.1137993,0,0.18970025
2003/10/31 12:30,0.00131355,0,0,0.0006255,0.0301213,0.04541825,0.00895855,0.17635625,0,0.2627934
2003/10/31 13:00,0.00131355,0,0,0.08401855,0.0610071,0.0453557,0.00747125,0.0837475,0,0.28291365
2003/10/31 13:30,0.00131355,0,0,0.00063245,0.01884145,0.0278556,0.00873615,0.0954374,0,0.1528166
2003/10/31 14:00,0.0013205,0,0,0.00063245,0.0265629,0.00168885,0.00877785,0.09871085,0,0.1376934
2003/10/31 14:30,0.0013205,0,0,0.00063245,0.04669705,0.0016819,0.0074365,0.1081142,0,0.1658826
2003/10/31 15:00,0.00132745,0,0,0.0006394,0.02957225,0.00168885,0.0086875,0.1670919,0,0.20900735
2003/10/31 15:30,0.0013205,0,0,0.0006255,0.0196407,0.00168885,0.0072836,0.17913625,0,0.2096954
2003/10/31 16:00,0.0013205,0,0,0.00063245,0.01961985,0.0016819,0.00830525,0.2091811,0,0.24074105
